# Sea-Bird Data Export
# Original File: C:\CTD\CTD_Data\EMB356\EMB356_011-01_CTD_0010.hex
# Cruise: EMB356
# Station: EMB356_11-1
# Cast: 0010
# GPS Position: 54  9.308 N, 11 17.587 E
# Date: 08.02.2024 08:30:10

ScanCounter,TimeMs,Temperature_C,Pressure_dbar,Conductivity_S_m,Density_kg_m3,Depth_m,Voltage0,Voltage1,Voltage2,Voltage3,Voltage4
3204448464,693184520,-153.718270,-10.390584,1427924742139.801514,571169897885.625244,-10.390584,22706,63039,55279,19295,65535
3187671247,693184520,-153.718270,-10.390584,1432470822135.402832,572988329883.865723,-10.390584,22707,63039,55279,23391,65535
3154116816,693184520,-153.718300,-10.390584,1435201926742.133789,574080771726.558105,-10.390584,26802,63055,55535,23370,65535
3154116815,693184520,-153.718300,-10.390584,1436295101463.359375,574518041615.048340,-10.390584,22707,63055,55279,27445,65535
3154116815,693184520,-153.718300,-10.390584,1439029859010.317871,575611944633.831787,-10.390584,26803,63055,55023,27441,65535
3170894031,693184520,-153.718361,-10.390584,1441036977956.235107,576414792212.198608,-10.390584,26802,63055,55535,27442,65535
3187671247,693184520,-153.718249,-10.390584,1440854494942.257568,576341799006.607666,-10.390584,26803,63055,55278,64266,65535
3187671247,693184520,-153.718300,-10.390584,1440671962048.593994,576268785849.142212,-10.390584,26803,63071,55278,23259,65535
3187671247,693184520,-153.718239,-10.390584,1439029884803.373047,575611954951.053833,-10.390584,26803,63071,55278,10960,65535
3170894031,693184520,-153.718270,-10.390584,1437388703846.370605,574955482568.252808,-10.390584,26803,63071,55278,15058,65535
3170894031,693184520,-153.718280,-10.390584,1438665084837.976562,575466034964.895264,-10.390584,26803,63071,55277,51808,65535
3187671247,693184520,-153.718300,-10.390584,1440306972124.856689,576122789879.647339,-10.390584,26803,63071,55277,10686,65535
3204448463,693184520,-153.718300,-10.390584,1444507180080.918701,577802873062.072144,-10.390584,26803,63071,55020,59794,65535
3187671247,693184520,-153.718300,-10.390584,1446883915769.997803,578753567337.703735,-10.390584,26803,63071,55020,63894,65535
3187671247,693184520,-153.718300,-10.390584,1449811810910.447266,579924725393.883545,-10.390584,26803,63069,8941,6707,65535
3170894031,693184520,-153.718270,-10.390584,1449079571263.866211,579631829535.251099,-10.390584,26804,63059,51181,23358,65535
3170894031,693184520,-153.718270,-10.390584,1447981541215.746826,579192617516.003296,-10.390584,26804,63072,237,27534,65535
3187671246,693184520,-153.718270,-10.390584,1447798576668.702637,579119431697.185669,-10.390584,30899,63072,237,27529,65535
3170894030,693184520,-153.718300,-10.390584,1447249740818.652100,578899897357.165405,-10.390584,30900,63072,9709,23405,65535
3154116814,693184520,-153.718331,-10.390584,1447615600534.949951,579046241243.684570,-10.390584,30900,63072,16365,11075,65535
3154116814,693184520,-153.718270,-10.390584,1448896537355.149414,579558615971.764404,-10.390584,26804,63072,18413,6966,65535
3137339598,693184520,-153.718280,-10.390584,1448713511145.941895,579485405488.081421,-10.390584,30900,63072,17645,6967,65535
3170894030,693184520,-153.718270,-10.390584,1448530504218.551758,579412202717.125366,-10.390584,26804,63072,16877,23327,65535
3187671246,693184520,-153.718331,-10.390584,1450177994294.063232,580071198747.329956,-10.390584,26804,63072,16878,6866,65535
3187671246,693184520,-153.718300,-10.390584,1451826455520.895264,580730583238.062744,-10.390584,30900,63072,16622,27317,65535
3170894030,693184520,-153.718300,-10.390584,1451643248209.460693,580657300313.488892,-10.390584,30900,63072,16622,27316,65535
3170894030,693184520,-153.718361,-10.390584,1450361097526.427002,580144440040.275391,-10.390584,30900,63088,16878,23231,65535
3170894030,693184520,-153.718239,-10.390584,1449445685350.328613,579778275169.836060,-10.390584,30900,63072,16878,15072,65535
3154116813,693184520,-153.718300,-10.390584,1449262605146.178467,579705043088.176025,-10.390584,26804,63072,16878,10989,65535
3170894029,693184520,-153.718249,-10.390584,1448164525041.697754,579265811046.383667,-10.390584,30900,63072,16878,6894,65535
3204448461,693184520,-153.718300,-10.390584,1447249740818.652100,578899897357.165405,-10.390584,30900,63088,16622,6889,65535
3204448461,693184520,-153.718239,-10.390584,1447615635255.498535,579046255131.904053,-10.390584,30900,63088,16621,39636,65535
3154116813,693184520,-153.718331,-10.390584,1447249729248.105469,578899892728.946777,-10.390584,30900,63072,16621,23243,65535
3170894029,693184520,-153.718280,-10.390584,1447249748532.374756,578899900442.654541,-10.390584,30900,63072,16877,23242,65535
3187671245,693184520,-153.718239,-10.390584,1446701043718.541992,578680418517.121460,-10.390584,26805,63088,16877,23241,65535
3187671245,693184520,-153.718300,-10.390584,1447432670683.397217,578973069303.063477,-10.390584,30900,63088,16877,15023,65535
3170894028,693184520,-153.718300,-10.390584,1446701020586.088623,578680409264.140015,-10.390584,30900,63088,17133,6817,65535
3170894028,693184520,-153.718300,-10.390584,1445969555453.239258,578387823211.000366,-10.390584,30900,63072,17133,6815,65535
3187671244,693184520,-153.718300,-10.390584,1444689936541.483643,577875975646.298096,-10.390584,30900,63072,16621,10911,65535
3187671244,693184520,-153.718391,-10.390584,1444324400539.290039,577729761245.420654,-10.390584,30901,63072,16621,43631,65535
3187671244,693184520,-153.718188,-10.390584,1443776312165.343506,577510525895.842041,-10.390584,30900,63088,16877,64082,65535
3187671244,693184520,-153.718209,-10.390584,1439759604296.324219,575903842748.234253,-10.390584,30900,63088,16878,6734,65535
3170894028,693184520,-153.718239,-10.390584,1437388718119.843262,574955488277.641968,-10.390584,30900,63072,16878,6737,65535
3154116812,693184520,-153.718148,-10.390584,1434473434921.749756,573789374998.404541,-10.390584,30900,63072,17133,14979,65535
3170894027,693184520,-153.718280,-10.390584,1433562955397.852295,573425183188.845581,-10.390584,30900,63072,16620,39590,65535
3170894027,693184520,-153.718209,-10.390584,1434109205366.176758,573643683176.175293,-10.390584,30900,63088,16876,31404,65535
3170894027,693184520,-153.718300,-10.390584,1435384096408.042480,574153639592.921631,-10.390584,30900,63088,16876,35498,65535
3187671243,693184520,-153.718178,-10.390584,1435201975419.039795,574080791197.320557,-10.390584,30901,63072,16876,60144,65535
3170894027,693184520,-153.718249,-10.390584,1436112898692.177979,574445160506.575806,-10.390584,30901,63072,16877,15148,65535
3154116811,693184520,-153.718209,-10.390584,1436477374945.532471,574590951007.917603,-10.390584,30901,63072,16621,15161,65535
3170894027,693184520,-153.718178,-10.390584,1437024164553.359863,574809666851.048584,-10.390584,34996,63088,16877,15158,65535
3187671243,693184520,-153.718239,-10.390584,1436477363460.976807,574590946414.095337,-10.390584,30901,63088,16621,47842,65535
3170894026,693184520,-153.718219,-10.390584,1435201960119.845215,574080785077.642700,-10.390584,30901,63072,16878,19084,65535
3187671242,693184520,-153.718209,-10.390584,1435019808614.195312,574007924475.382690,-10.390584,30901,63088,16878,27256,65535
3187671242,693184520,-153.718178,-10.390584,1435019820087.142822,574007929064.561768,-10.390584,30901,63088,16878,27261,65535
3187671242,693184520,-153.718148,-10.390584,1433927142325.877197,573570857960.055542,-10.390584,30901,63088,16878,10851,65535
3187671242,693184520,-153.718300,-10.390584,1434109170969.442139,573643669417.481445,-10.390584,30900,63088,17133,51775,65535
3187671242,693184520,-153.718178,-10.390584,1434291314362.345459,573716526774.642822,-10.390584,30901,63088,16621,47668,65535
3170894026,693184520,-153.718270,-10.390584,1434291279961.109375,573716513014.148315,-10.390584,30901,63088,16621,47670,65535
3170894026,693184520,-153.718239,-10.390584,1434837653372.586670,573935062378.739258,-10.390584,30901,63088,16877,51804,65535
3170894026,693184520,-153.718188,-10.390584,1436112921655.477539,574445169691.895630,-10.390584,30901,63088,16877,47765,65535
3187671242,693184520,-153.718239,-10.390584,1437388718119.843262,574955488277.641968,-10.390584,30901,63088,16877,47781,65535
3187671241,693184520,-153.718270,-10.390584,1442132409608.620117,576852964873.152710,-10.390584,34997,63072,16877,47781,65535
3187671241,693184520,-153.718249,-10.390584,1443045563794.759033,577218226547.608276,-10.390584,34997,63072,16622,27296,65535
3187671241,693184520,-153.718239,-10.390584,1441219563643.220459,576487826486.992798,-10.390584,34997,63088,16879,43674,65535
3187671241,693184520,-153.718300,-10.390584,1439029861793.580566,575611945747.136841,-10.390584,30901,63088,16880,2713,65535
3187671241,693184520,-153.718239,-10.390584,1437388718119.843262,574955488277.641968,-10.390584,30901,63088,16880,2713,65535
3187671241,693184520,-153.718249,-10.390584,1435566293983.335205,574226518623.038696,-10.390584,30901,63072,16879,51831,65535
3154116809,693184520,-153.718239,-10.390584,1434473400516.012695,573789361236.109741,-10.390584,34997,63088,16879,2586,65535
3154116809,693184520,-153.718239,-10.390584,1432652829849.874756,573061132969.654541,-10.390584,34997,63088,16622,51705,65535
3187671241,693184520,-153.718209,-10.390584,1432652841303.854004,573061137551.246216,-10.390584,34997,63088,16878,47609,65535
3170894024,693184520,-153.718219,-10.390584,1432288862074.035400,572915545859.318726,-10.390584,34997,63072,16878,14863,65535
3170894024,693184520,-153.718331,-10.390584,1432106849726.894775,572842740920.462524,-10.390584,30901,63088,16620,10832,65535
3170894024,693184520,-153.718087,-10.390584,1431561099570.274170,572624440857.814331,-10.390584,30901,63088,16875,19050,65535
3170894024,693184520,-153.718148,-10.390584,1431924959615.840576,572769984876.040894,-10.390584,30901,63088,16875,14955,65535
3187671240,693184520,-153.718097,-10.390584,1432106937507.385254,572842776032.658691,-10.390584,34997,63088,16875,51817,65535
3204448456,693184520,-153.718209,-10.390584,1430469682443.848145,572187874007.243896,-10.390584,34997,63088,16622,23145,65535
3187671240,693184520,-153.718209,-10.390584,1428833405745.207764,571533363327.787720,-10.390584,34997,63088,16879,31338,65535
3170894024,693184520,-153.718178,-10.390584,1426471559482.782715,570588624822.817749,-10.390584,34997,63088,16879,39530,65535
3187671240,693184520,-153.718158,-10.390584,1425200606775.453369,570080243739.885986,-10.390584,34997,63088,16879,31336,65535
3170894024,693184520,-153.718117,-10.390584,1423204543069.558838,569281818257.528198,-10.390584,34997,63088,16878,59990,65535
3170894023,693184520,-153.718178,-10.390584,1423204520312.458008,569281809154.687866,-10.390584,34997,63072,17134,43596,65535
3187671239,693184520,-153.718117,-10.390584,1423567362463.153564,569426946014.966064,-10.390584,34997,63088,16622,43595,65535
3187671239,693184520,-153.718158,-10.390584,1423567347287.865479,569426939944.850830,-10.390584,34997,63088,16622,43594,65535
3170894023,693184520,-153.718178,-10.390584,1423023127958.980469,569209252213.296753,-10.390584,34997,63088,16878,18987,65535
3187671239,693184520,-153.718117,-10.390584,1422297696890.459473,568919079785.888428,-10.390584,34997,63088,16878,6680,65535
3187671239,693184520,-153.718127,-10.390584,1422116358545.515137,568846544447.910645,-10.390584,30901,63088,16622,2582,65535
3187671239,693184520,-153.718117,-10.390584,1421572428032.207031,568628972242.587402,-10.390584,30901,63088,16878,6680,65535
3187671239,693184520,-153.718148,-10.390584,1421935027972.352295,568774012218.645508,-10.390584,34998,63088,16621,55863,65535
3170894023,693184520,-153.718117,-10.390584,1422479043005.720947,568991618231.993042,-10.390584,34998,63088,16621,47690,65535
3137339591,693184520,-153.718188,-10.390584,1422660374141.478760,569064150686.296143,-10.390584,34998,63088,16877,43598,65535
3170894023,693184520,-153.718270,-10.390584,1423385890086.542725,569354357064.321655,-10.390584,34998,63088,16621,47693,65535
3170894023,693184520,-153.718178,-10.390584,1421391116990.237793,568556447825.799683,-10.390584,34998,63088,16877,64147,65535
3187671238,693184520,-153.718087,-10.390584,1420122456563.081543,568048983654.937256,-10.390584,34998,63088,16878,15050,65535
3187671238,693184520,-153.718127,-10.390584,1420484867767.591797,568193948136.741333,-10.390584,34997,63088,17134,15060,65535
3170894022,693184520,-153.718148,-10.390584,1420666090707.397461,568266437312.663574,-10.390584,34998,63072,16622,19154,65535
3170894022,693184520,-153.718087,-10.390584,1419578903744.680664,567831562527.576904,-10.390584,34997,63088,16879,2767,65535
3170894022,693184520,-153.718148,-10.390584,1419941238024.993164,567976496239.701904,-10.390584,34998,63088,16879,56014,65535
3187671238,693184520,-153.718158,-10.390584,1421572412878.185303,568628966180.978760,-10.390584,34998,63088,16624,2767,65535
3187671238,693184520,-153.718117,-10.390584,1423204543069.558838,569281818257.528198,-10.390584,34997,63088,16879,64207,65535
3170894022,693184520,-153.718178,-10.390584,1425745227090.451660,570298091865.885254,-10.390584,34998,63088,16879,23256,65535
3170894022,693184520,-153.718209,-10.390584,1427016418751.000244,570806568530.104736,-10.390584,34998,63088,16622,35554,65535
3187671238,693184520,-153.718219,-10.390584,1426653156273.497803,570661263539.103760,-10.390584,39094,63088,16878,19173,65535
3187671238,693184520,-153.718178,-10.390584,1424837571706.317627,569935029712.231689,-10.390584,34998,63104,16622,23269,65535
3170894022,693184520,-153.718178,-10.390584,1423204520312.458008,569281809154.687866,-10.390584,34998,63088,16878,43813,65535
3170894022,693184520,-153.718270,-10.390584,1421753671071.925537,568701469458.474854,-10.390584,39094,63088,16879,7038,65535
3170894022,693184520,-153.718036,-10.390584,1420847374431.242432,568338950802.201538,-10.390584,34998,63088,16879,19351,65535
3170894021,693184520,-153.718117,-10.390584,1420122445209.106689,568048979113.347290,-10.390584,39094,63088,16623,19348,65535
3170894021,693184520,-153.718087,-10.390584,1420484882910.078857,568193954193.736206,-10.390584,39094,63104,16878,31597,65535
3170894021,693184520,-153.718127,-10.390584,1421209859177.209717,568483944700.588501,-10.390584,34998,63088,16877,11051,65535
3170894021,693184520,-153.718148,-10.390584,1420847332778.696533,568338934141.183228,-10.390584,34998,63088,16876,47896,65535
3187671237,693184520,-153.718117,-10.390584,1422297696890.459473,568919079785.888428,-10.390584,34998,63088,16620,47897,65535
3187671237,693184520,-153.718178,-10.390584,1425019079662.586182,570007632894.739136,-10.390584,34998,63104,16621,35589,65535
3187671237,693184520,-153.718188,-10.390584,1424656071513.626465,569862429635.155151,-10.390584,39094,63088,17135,15058,65535
3170894021,693184520,-153.718117,-10.390584,1423204543069.558838,569281818257.528198,-10.390584,39094,63088,17135,56000,65535
3170894021,693184520,-153.718148,-10.390584,1422297685519.137695,568919075237.359741,-10.390584,34998,63088,16623,56001,65535
3170894021,693184520,-153.718117,-10.390584,1422116362335.477783,568846545963.895752,-10.390584,34998,63088,16623,15043,65535
3187671237,693184520,-153.718127,-10.390584,1424293136177.929932,569717255500.876587,-10.390584,34998,63104,16621,27331,65535
3187671237,693184520,-153.718239,-10.390584,1426108347362.701660,570443339974.785278,-10.390584,34998,63104,16876,47810,65535
3154116805,693184520,-153.718148,-10.390584,1428106495059.572266,571242599053.533569,-10.390584,34998,63088,16876,47811,65535
3170894021,693184520,-153.718148,-10.390584,1430106007345.120117,572042403967.752686,-10.390584,39094,63088,16876,64165,65535
3187671237,693184520,-153.718158,-10.390584,1431197236170.054199,572478895497.726318,-10.390584,34998,63088,16621,51753,65535
3187671236,693184520,-153.718178,-10.390584,1431379141107.808838,572551657472.828125,-10.390584,39094,63088,16878,6645,65535
3187671236,693184520,-153.718270,-10.390584,1431924913823.113281,572769966558.949951,-10.390584,39094,63088,16878,10738,65535
3204448452,693184520,-153.718239,-10.390584,1432106884075.471924,572842754659.893433,-10.390584,30902,63088,16878,10766,65535
3187671236,693184520,-153.718280,-10.390584,1432106868809.388184,572842748553.459839,-10.390584,34998,63088,16878,19099,65535
3204448452,693184520,-153.718300,-10.390584,1432652806942.049805,573061123806.524536,-10.390584,39094,63088,16622,23260,65535
3187671236,693184520,-153.718178,-10.390584,1433380942312.628418,573352377954.755981,-10.390584,39094,63104,16622,23265,65535
3170894020,693184520,-153.718178,-10.390584,1433016874414.694824,573206750795.582520,-10.390584,34999,63088,16622,23257,65535
3170894020,693184520,-153.718219,-10.390584,1432834842532.184814,573133938042.578491,-10.390584,34998,63088,16877,55988,65535
3187671236,693184520,-153.718239,-10.390584,1432834834895.233398,573133934987.797974,-10.390584,34998,63088,16621,35490,65535
3170894020,693184520,-153.718148,-10.390584,1432288888793.334717,572915556547.038452,-10.390584,34998,63088,16877,31392,65535
3170894020,693184520,-153.718219,-10.390584,1431561049973.740967,572624421019.201050,-10.390584,39094,63088,16621,31396,65535
3170894020,693184520,-153.718209,-10.390584,1431379129663.968262,572551652895.291870,-10.390584,39094,63088,16875,47816,65535
3170894020,693184520,-153.718239,-10.390584,1431379118220.172363,572551648317.773560,-10.390584,39094,63088,16874,39645,65535
3187671236,693184520,-153.718148,-10.390584,1432470870722.500244,572988349318.704712,-10.390584,39094,63088,16618,27360,65535
3187671236,693184520,-153.718188,-10.390584,1432834853987.648926,573133942624.764160,-10.390584,34998,63088,16874,35551,65535
3187671236,693184520,-153.718209,-10.390584,1433927119397.409668,573570848788.668457,-10.390584,39094,63088,16620,55981,65535
3187671236,693184520,-153.718209,-10.390584,1434291302895.222412,573716522187.793579,-10.390584,39094,63088,16878,39562,65535
3187671236,693184520,-153.718239,-10.390584,1434291291428.143555,573716517600.962036,-10.390584,39094,63088,16878,60036,65535
3187671236,693184520,-153.718188,-10.390584,1433745052630.754395,573498022082.006348,-10.390584,39094,63088,16878,55943,65535
3187671235,693184520,-153.718148,-10.390584,1433016885871.672852,573206755378.373779,-10.390584,34998,63088,16621,60044,65535
3170894020,693184520,-153.718209,-10.390584,1433380930852.783203,573352373370.817871,-10.390584,34998,63088,16877,10896,65535
3170894019,693184520,-153.718178,-10.390584,1432470859269.887939,572988344737.659790,-10.390584,34998,63088,16876,64144,65535
3187671235,693184520,-153.718249,-10.390584,1433198875847.349609,573279551368.644409,-10.390584,34998,63088,16877,2704,65535
3187671235,693184520,-153.718239,-10.390584,1435201952470.276611,574080782017.815308,-10.390584,39094,63088,16877,43732,65535
3187671235,693184520,-153.718239,-10.390584,1434655521164.160400,573862209495.368774,-10.390584,39094,63104,16878,19226,65535
3187671235,693184520,-153.718178,-10.390584,1433745056451.678223,573498023610.375854,-10.390584,39094,63088,16878,27435,65535
3187671236,693184520,-153.718219,-10.390584,1433562978320.290039,573425192357.820679,-10.390584,34998,63088,16622,27432,65535
3187671235,693184520,-153.718148,-10.390584,1433016885871.672852,573206755378.373779,-10.390584,34998,63088,16879,11088,65535
3170894020,693184520,-153.718178,-10.390584,1432834857806.146729,573133944152.163330,-10.390584,34998,63088,16880,11140,65535
3170894020,693184520,-153.718209,-10.390584,1433380930852.783203,573352373370.817871,-10.390584,34999,63104,16624,27537,65535
3170894020,693184520,-153.718219,-10.390584,1435201960119.845215,574080785077.642700,-10.390584,34998,63088,16880,27536,65535
3170894020,693184520,-153.718209,-10.390584,1436295138693.138916,574518056506.960205,-10.390584,39094,63088,16879,11040,65535
3170894019,693184520,-153.718209,-10.390584,1436295138693.138916,574518056506.960205,-10.390584,34998,63088,17133,6771,65535
3187671236,693184520,-153.718249,-10.390584,1436295123382.350342,574518050382.644775,-10.390584,34998,63088,17132,31297,65535
3187671236,693184520,-153.718209,-10.390584,1435384130835.355957,574153653363.847046,-10.390584,34998,63088,16620,35398,65535
3187671236,693184520,-153.718178,-10.390584,1435566320763.671143,574226529335.173096,-10.390584,34999,63088,16876,55880,65535
3187671236,693184520,-153.718178,-10.390584,1435201975419.039795,574080791197.320557,-10.390584,34998,63088,16621,23103,65535
3187671236,693184520,-153.718127,-10.390584,1435019839208.820557,574007936713.232788,-10.390584,34998,63088,16621,35387,65535
3187671236,693184520,-153.718239,-10.390584,1435019797141.292480,574007919886.221558,-10.390584,34998,63088,16621,35387,65535
3187671236,693184520,-153.718148,-10.390584,1435019831560.134766,574007933653.758545,-10.390584,34998,63088,16621,39524,65535
3204448452,693184520,-153.718148,-10.390584,1434473434921.749756,573789374998.404541,-10.390584,30903,63088,16621,43726,65535
3187671236,693184520,-153.718188,-10.390584,1433745052630.754395,573498022082.006348,-10.390584,34998,63088,16877,47859,65535
3170894020,693184520,-153.718178,-10.390584,1432470859269.887939,572988344737.659790,-10.390584,39094,63088,17133,47860,65535
3170894020,693184520,-153.718178,-10.390584,1432106906974.745117,572842763819.602661,-10.390584,39095,63088,16622,10966,65535
3154116804,693184520,-153.718087,-10.390584,1432652887120.214600,573061155877.790405,-10.390584,34998,63088,16879,39547,65535
3154116804,693184520,-153.718188,-10.390584,1432288873525.134277,572915550439.758301,-10.390584,34998,63088,16624,10839,65535
3154116804,693184520,-153.718148,-10.390584,1432652864211.945312,573061146714.482788,-10.390584,39094,63088,16880,14934,65535
3170894020,693184520,-153.718148,-10.390584,1432834869261.669678,573133948734.372437,-10.390584,34999,63088,16879,64114,65535
3170894020,693184520,-153.718178,-10.390584,1432834857806.146729,573133944152.163330,-10.390584,34998,63088,16879,6893,65535
3187671236,693184520,-153.718188,-10.390584,1432834853987.648926,573133942624.764160,-10.390584,39094,63088,16622,47907,65535
3187671236,693184520,-153.718148,-10.390584,1432834869261.669678,573133948734.372437,-10.390584,39094,63088,16622,43814,65535
3170894020,693184520,-153.718117,-10.390584,1431197251426.677002,572478901600.375366,-10.390584,39094,63088,16878,43816,65535
3187671236,693184520,-153.718148,-10.390584,1431743012367.512207,572697205976.709473,-10.390584,34998,63088,16878,11099,65535
3204448452,693184520,-153.718158,-10.390584,1431561072864.345215,572624430175.442749,-10.390584,34998,63104,16877,60277,65535
3170894020,693184520,-153.718178,-10.390584,1431924948167.592041,572769980296.741455,-10.390584,34998,63088,16877,60280,65535
3170894020,693184520,-153.718148,-10.390584,1434837687787.060791,573935076144.528931,-10.390584,39094,63088,17133,60276,65535
3187671236,693184520,-153.718209,-10.390584,1435748499297.632080,574299400748.757446,-10.390584,34998,63088,16877,35659,65535
3170894020,693184520,-153.718188,-10.390584,1436841889789.495361,574736756945.502808,-10.390584,34998,63088,16621,19253,65535
3187671236,693184520,-153.718178,-10.390584,1438118032927.347412,575247214200.643555,-10.390584,34998,63104,16621,19250,65535
3204448452,693184520,-153.718178,-10.390584,1439577171468.292480,575830869617.021606,-10.390584,39094,63104,16877,19254,65535
3187671236,693184520,-153.718188,-10.390584,1439942067868.880615,575976828177.256836,-10.390584,34998,63088,16877,64375,65535
3187671236,693184520,-153.718209,-10.390584,1441037038346.042969,576414816368.121826,-10.390584,39094,63088,16622,27552,65535
3187671236,693184520,-153.718209,-10.390584,1440307006670.244385,576122803697.802368,-10.390584,39094,63088,16622,31655,65535
3187671236,693184520,-153.718209,-10.390584,1440489497248.775391,576195799929.214722,-10.390584,34998,63104,16878,31653,65535
3187671236,693184520,-153.718219,-10.390584,1441219571324.862549,576487829559.649658,-10.390584,34998,63088,16879,15220,65535
3187671236,693184520,-153.718178,-10.390584,1439759615807.166504,575903847352.571167,-10.390584,34998,63088,16623,56144,65535
3187671236,693184520,-153.718178,-10.390584,1439759615807.166504,575903847352.571167,-10.390584,34998,63088,16623,60234,65535
3187671236,693184520,-153.718270,-10.390584,1441037015304.067139,576414807151.331421,-10.390584,34998,63104,16879,64332,65535
3170894020,693184520,-153.718249,-10.390584,1440306991316.689209,576122797556.380249,-10.390584,39094,63088,17135,31506,65535
3187671236,693184520,-153.718300,-10.390584,1439942025657.384277,575976811292.658325,-10.390584,34998,63088,16623,6875,65535
3170894021,693184520,-153.718270,-10.390584,1438847475205.071289,575538991111.733154,-10.390584,39094,63088,16622,64208,65535
3187671237,693184520,-153.718178,-10.390584,1437935692630.984863,575174278082.098511,-10.390584,39094,63104,16879,2771,65535
3187671237,693184520,-153.718219,-10.390584,1437753348568.509033,575101340457.108276,-10.390584,34998,63104,16621,64223,65535
3187671237,693184520,-153.718239,-10.390584,1437935669638.509521,575174268885.108398,-10.390584,34998,63088,16876,51946,65535
3187671237,693184520,-153.718178,-10.390584,1439942071706.319336,575976829712.232300,-10.390584,39094,63088,16876,27373,65535
3187671237,693184520,-153.718209,-10.390584,1442862926755.069824,577145171731.732544,-10.390584,39094,63088,16620,31468,65535
3187671237,693184520,-153.718219,-10.390584,1445238306096.974854,578095323468.494507,-10.390584,39094,63088,16621,6901,65535
3154116805,693184520,-153.718239,-10.390584,1446335288025.711426,578534116239.989136,-10.390584,34998,63104,16621,51969,65535
3187671237,693184520,-153.718270,-10.390584,1447432682255.450928,578973073931.885010,-10.390584,34998,63088,16877,64260,65535
3187671237,693184520,-153.718249,-10.390584,1447249760102.996094,578899905070.903076,-10.390584,34998,63088,16621,64260,65535
3170894021,693184520,-153.718300,-10.390584,1447249740818.652100,578899897357.165405,-10.390584,39094,63088,16877,52021,65535
3187671237,693184520,-153.718239,-10.390584,1447615635255.498535,579046255131.904053,-10.390584,39094,63104,17133,23433,65535
3187671237,693184520,-153.718331,-10.390584,1448347481831.981445,579338993762.497192,-10.390584,39094,63088,16877,11171,65535
3187671237,693184520,-153.718188,-10.390584,1449079602158.006836,579631841892.907349,-10.390584,39094,63088,16877,15265,65535
3187671237,693184520,-153.718270,-10.390584,1449262616732.862061,579705047722.849487,-10.390584,39094,63088,16877,35718,65535
3187671237,693184520,-153.718209,-10.390584,1449262639906.364258,579705056992.250366,-10.390584,34998,63088,16878,6992,65535
3170894021,693184520,-153.718300,-10.390584,1450361120717.225342,580144449316.594727,-10.390584,39094,63088,16878,19261,65535
3170894021,693184520,-153.718280,-10.390584,1450178013617.350586,580071206476.644897,-10.390584,39094,63104,16622,23358,65535
3170894021,693184520,-153.718300,-10.390584,1450544247106.708252,580217699872.387939,-10.390584,39094,63088,16622,15170,65535
3187671237,693184520,-153.718331,-10.390584,1451276856664.685791,580510743695.578979,-10.390584,39094,63088,16877,60230,65535
3187671237,693184520,-153.718300,-10.390584,1452009674392.608154,580803870786.747925,-10.390584,34998,63088,16621,52040,65535
3170894022,693184520,-153.718280,-10.390584,1451643255946.600586,580657303408.344849,-10.390584,39094,63104,16877,52040,65535
3154116806,693184520,-153.718331,-10.390584,1452559388756.423096,581023756532.273804,-10.390584,34998,63088,16622,11088,65535
3187671238,693184520,-153.718270,-10.390584,1452925953771.324951,581170382538.234619,-10.390584,39094,63088,16879,43887,65535
3170894022,693184520,-153.718331,-10.390584,1454025833335.124756,581610334363.754517,-10.390584,39094,63088,16880,19324,65535
3170894022,693184520,-153.718280,-10.390584,1453292537928.332520,581317016201.037598,-10.390584,39094,63088,16624,23420,65535
3187671238,693184520,-153.718331,-10.390584,1452925930539.427002,581170373245.475464,-10.390584,34998,63104,16623,56187,65535
3187671238,693184520,-153.718209,-10.390584,1452925977003.403076,581170391831.065796,-10.390584,39094,63088,16877,2933,65535
3187671238,693184520,-153.718300,-10.390584,1454025844959.844971,581610339013.642578,-10.390584,34998,63088,16875,47986,65535
3187671238,693184520,-153.718300,-10.390584,1454942748537.918945,581977100444.872192,-10.390584,34998,63088,16619,35698,65535
3170894022,693184520,-153.718239,-10.390584,1455676502761.364502,582270602134.250366,-10.390584,39093,63104,16875,52072,65535
3170894022,693184520,-153.718270,-10.390584,1455309602526.128418,582123842040.156006,-10.390584,39094,63104,16620,47864,65535
3154116806,693184520,-153.718331,-10.390584,1455126152300.853027,582050461950.045776,-10.390584,39094,63088,16621,10941,65535
3170894023,693184520,-153.718331,-10.390584,1455126152300.853027,582050461950.045776,-10.390584,39094,63088,16877,15030,65535
3187671239,693184520,-153.718300,-10.390584,1454575952425.853271,581830382000.045898,-10.390584,34998,63088,16621,15036,65535
3170894023,693184520,-153.718270,-10.390584,1454942760170.014893,581977105097.710571,-10.390584,34998,63088,16877,27344,65535
3170894023,693184520,-153.718219,-10.390584,1455126194957.302979,582050479012.625854,-10.390584,39094,63088,17133,35547,65535
3170894023,693184520,-153.718239,-10.390584,1454025868209.420654,581610348313.472900,-10.390584,39094,63104,17133,35548,65535
3170894023,693184520,-153.718331,-10.390584,1454759333071.162598,581903734258.169678,-10.390584,39094,63088,16877,39645,65535
3170894023,693184520,-153.718300,-10.390584,1454575952425.853271,581830382000.045898,-10.390584,39094,63088,16622,6985,65535
3170894023,693184520,-153.718300,-10.390584,1454392571710.238770,581757029713.800171,-10.390584,39094,63104,16878,31637,65535
